order_id,user_id,restaurant_id,order_date,total_amount,name,city,membership,restaurant_name,cuisine,rating
8846,1522,350,24-03-2023,749.64,User_1522,Chennai,Gold,Restaurant_350,Mexican,3.2
8847,2259,185,04-12-2023,1495.06,User_2259,Bangalore,Gold,Restaurant_185,Mexican,4.5
8848,35,219,29-04-2023,182.67,User_35,Hyderabad,Regular,Restaurant_219,Mexican,4.6
8849,1430,218,05-11-2023,1485.34,User_1430,Hyderabad,Regular,Restaurant_218,Indian,4.1
8850,545,167,22-03-2023,346.28,User_545,Pune,Regular,Restaurant_167,Italian,4.7
8851,1493,358,26-11-2023,834.83,User_1493,Chennai,Regular,Restaurant_358,Indian,5.0
8852,1683,190,24-06-2023,646.97,User_1683,Chennai,Gold,Restaurant_190,Chinese,3.1
8853,637,139,16-03-2023,189.7,User_637,Hyderabad,Gold,Restaurant_139,Mexican,4.8
8854,2792,278,29-12-2023,126.63,User_2792,Chennai,Regular,Restaurant_278,Indian,3.5
8855,700,238,23-03-2023,731.51,User_700,Pune,Gold,Restaurant_238,Chinese,4.7
8856,2888,171,03-01-2023,665.68,User_2888,Chennai,Gold,Restaurant_171,Mexican,3.6
8857,731,176,13-05-2023,1490.42,User_731,Bangalore,Regular,Restaurant_176,Italian,4.0
8858,1040,161,12-11-2023,689.77,User_1040,Chennai,Regular,Restaurant_161,Mexican,3.8
8859,11,240,01-06-2023,1189.66,User_11,Chennai,Gold,Restaurant_240,Indian,3.8
8860,1790,278,11-06-2023,572.27,User_1790,Pune,Regular,Restaurant_278,Indian,3.5
8861,1069,186,05-11-2023,1109.52,User_1069,Chennai,Regular,Restaurant_186,Indian,4.3
8862,703,428,20-07-2023,675.44,User_703,Pune,Gold,Restaurant_428,Mexican,4.8
8863,2753,157,18-01-2023,597.87,User_2753,Bangalore,Regular,Restaurant_157,Italian,4.5
8864,2637,127,02-12-2023,610.55,User_2637,Hyderabad,Regular,Restaurant_127,Chinese,5.0
8865,2890,247,29-06-2023,583.83,User_2890,Bangalore,Regular,Restaurant_247,Mexican,3.2
8866,74,287,12-10-2023,1074.57,User_74,Pune,Regular,Restaurant_287,Chinese,4.7
8867,607,37,16-08-2023,894.46,User_607,Hyderabad,Regular,Restaurant_37,Mexican,3.1
8868,2361,391,31-05-2023,508.6,User_2361,Bangalore,Gold,Restaurant_391,Indian,3.3
8869,2282,466,23-04-2023,281.22,User_2282,Bangalore,Regular,Restaurant_466,Italian,4.9
8870,2465,330,28-03-2023,1297.84,User_2465,Hyderabad,Gold,Restaurant_330,Italian,3.9
8871,158,27,05-03-2023,926.05,User_158,Hyderabad,Gold,Restaurant_27,Italian,4.4
8872,2842,188,01-10-2023,1299.35,User_2842,Chennai,Gold,Restaurant_188,Chinese,4.6
8873,1258,433,23-10-2023,545.18,User_1258,Pune,Regular,Restaurant_433,Italian,3.2
8874,2716,122,07-08-2023,1106.88,User_2716,Pune,Regular,Restaurant_122,Indian,3.9
8875,1320,356,25-04-2023,1088.23,User_1320,Hyderabad,Regular,Restaurant_356,Indian,4.2
8876,874,295,17-11-2023,990.83,User_874,Pune,Gold,Restaurant_295,Chinese,3.1
8877,95,434,19-07-2023,117.13,User_95,Bangalore,Gold,Restaurant_434,Italian,4.7
8878,364,444,26-03-2023,1250.86,User_364,Chennai,Gold,Restaurant_444,Chinese,4.7
8879,343,287,05-02-2023,1365.27,User_343,Chennai,Gold,Restaurant_287,Chinese,4.7
8880,1555,443,19-10-2023,209.7,User_1555,Pune,Gold,Restaurant_443,Mexican,3.4
8881,2939,183,20-04-2023,173.22,User_2939,Pune,Regular,Restaurant_183,Chinese,3.7
8882,2978,32,21-09-2023,625.61,User_2978,Pune,Regular,Restaurant_32,Italian,3.2
8883,1594,213,08-08-2023,1031.39,User_1594,Bangalore,Regular,Restaurant_213,Indian,3.7
8884,74,48,08-06-2023,655.5,User_74,Pune,Regular,Restaurant_48,Mexican,3.8
8885,2154,390,15-09-2023,369.72,User_2154,Bangalore,Gold,Restaurant_390,Mexican,4.7
8886,1252,357,19-02-2023,465.21,User_1252,Chennai,Regular,Restaurant_357,Italian,3.8
8887,2848,407,03-11-2023,1078.51,User_2848,Hyderabad,Gold,Restaurant_407,Mexican,4.6
8888,652,171,16-02-2023,1232.3,User_652,Bangalore,Regular,Restaurant_171,Mexican,3.6
8889,814,165,09-05-2023,130.61,User_814,Hyderabad,Regular,Restaurant_165,Mexican,4.3
8890,2883,486,26-01-2023,347.02,User_2883,Chennai,Regular,Restaurant_486,Italian,4.1
8891,2355,372,02-04-2023,289.92,User_2355,Pune,Regular,Restaurant_372,Italian,4.4
8892,765,67,12-08-2023,1387.44,User_765,Hyderabad,Gold,Restaurant_67,Mexican,4.1
8893,2261,72,16-11-2023,873.51,User_2261,Bangalore,Gold,Restaurant_72,Mexican,3.4
8894,1636,431,19-12-2023,1054.07,User_1636,Bangalore,Regular,Restaurant_431,Mexican,4.6
8895,2,232,27-11-2023,1370.33,User_2,Pune,Gold,Restaurant_232,Mexican,4.0
8896,804,422,22-07-2023,585.61,User_804,Bangalore,Gold,Restaurant_422,Mexican,3.0
8897,2275,353,07-11-2023,1393.62,User_2275,Bangalore,Gold,Restaurant_353,Indian,4.8
8898,757,462,21-06-2023,367.9,User_757,Pune,Gold,Restaurant_462,Italian,3.1
8899,1292,32,22-11-2023,982.15,User_1292,Hyderabad,Regular,Restaurant_32,Italian,3.2
8900,2509,82,03-03-2023,380.93,User_2509,Pune,Gold,Restaurant_82,Chinese,3.3
8901,2939,238,28-02-2023,1368.66,User_2939,Pune,Regular,Restaurant_238,Chinese,4.7
8902,1052,254,07-06-2023,364.49,User_1052,Pune,Regular,Restaurant_254,Indian,4.7
8903,1193,168,23-11-2023,1323.36,User_1193,Pune,Regular,Restaurant_168,Indian,3.7
8904,746,486,04-10-2023,968.54,User_746,Bangalore,Regular,Restaurant_486,Italian,4.1
8905,2648,389,29-12-2023,400.76,User_2648,Hyderabad,Regular,Restaurant_389,Italian,4.9
8906,2040,357,12-04-2023,1209.82,User_2040,Chennai,Regular,Restaurant_357,Italian,3.8
8907,1311,433,07-01-2023,769.75,User_1311,Bangalore,Regular,Restaurant_433,Italian,3.2
8908,63,72,29-03-2023,1231.37,User_63,Pune,Regular,Restaurant_72,Mexican,3.4
8909,2593,240,03-12-2023,511.6,User_2593,Pune,Regular,Restaurant_240,Indian,3.8
8910,707,181,11-05-2023,748.3,User_707,Chennai,Gold,Restaurant_181,Indian,4.0
8911,2973,426,24-01-2023,1127.59,User_2973,Hyderabad,Gold,Restaurant_426,Chinese,3.5
8912,1386,127,08-08-2023,1016.18,User_1386,Hyderabad,Gold,Restaurant_127,Chinese,5.0
8913,110,61,28-07-2023,1312.64,User_110,Hyderabad,Gold,Restaurant_61,Italian,4.4
8914,1822,231,24-05-2023,1058.76,User_1822,Bangalore,Gold,Restaurant_231,Indian,4.1
8915,931,313,25-03-2023,879.96,User_931,Pune,Regular,Restaurant_313,Indian,3.9
8916,1719,354,09-07-2023,930.4,User_1719,Pune,Gold,Restaurant_354,Indian,3.8
8917,1610,158,05-08-2023,667.16,User_1610,Pune,Regular,Restaurant_158,Indian,4.5
8918,799,324,24-10-2023,717.28,User_799,Chennai,Regular,Restaurant_324,Mexican,4.5
8919,927,43,12-09-2023,1319.73,User_927,Chennai,Regular,Restaurant_43,Chinese,4.9
8920,640,256,21-10-2023,1128.06,User_640,Hyderabad,Regular,Restaurant_256,Italian,3.1
8921,1813,355,18-11-2023,709.87,User_1813,Hyderabad,Regular,Restaurant_355,Indian,4.2
8922,2856,428,26-08-2023,157.05,User_2856,Hyderabad,Regular,Restaurant_428,Mexican,4.8
8923,1945,485,23-03-2023,1008.03,User_1945,Pune,Regular,Restaurant_485,Mexican,4.9
8924,840,80,27-04-2023,965.51,User_840,Bangalore,Gold,Restaurant_80,Italian,3.9
8925,2226,320,31-01-2023,616.82,User_2226,Hyderabad,Regular,Restaurant_320,Italian,4.1
8926,576,217,15-04-2023,1482.34,User_576,Pune,Gold,Restaurant_217,Indian,4.8
8927,1669,321,09-09-2023,711.31,User_1669,Hyderabad,Regular,Restaurant_321,Chinese,4.7
8928,2146,109,18-07-2023,881.73,User_2146,Chennai,Gold,Restaurant_109,Chinese,5.0
8929,1034,227,02-10-2023,259.33,User_1034,Bangalore,Gold,Restaurant_227,Italian,3.5
8930,2919,148,04-09-2023,1185.12,User_2919,Bangalore,Gold,Restaurant_148,Italian,3.2
8931,2671,374,01-12-2023,104.32,User_2671,Bangalore,Gold,Restaurant_374,Mexican,3.6
8932,690,43,09-05-2023,335.91,User_690,Hyderabad,Gold,Restaurant_43,Chinese,4.9
8933,1347,314,13-07-2023,162.26,User_1347,Chennai,Gold,Restaurant_314,Indian,4.1
8934,1076,302,05-04-2023,248.77,User_1076,Hyderabad,Gold,Restaurant_302,Mexican,4.9
8935,1809,83,14-06-2023,1324.45,User_1809,Bangalore,Gold,Restaurant_83,Chinese,3.5
8936,40,413,25-09-2023,1054.3,User_40,Hyderabad,Regular,Restaurant_413,Italian,3.3
8937,1899,59,18-01-2023,685.6,User_1899,Chennai,Gold,Restaurant_59,Chinese,4.6
8938,1910,466,29-10-2023,350.56,User_1910,Chennai,Regular,Restaurant_466,Italian,4.9
8939,1460,338,03-11-2023,114.06,User_1460,Hyderabad,Regular,Restaurant_338,Mexican,4.5
8940,2564,165,27-04-2023,138.04,User_2564,Pune,Gold,Restaurant_165,Mexican,4.3
8941,2743,311,08-04-2023,335.9,User_2743,Hyderabad,Regular,Restaurant_311,Italian,4.7
8942,1548,242,27-01-2023,171.88,User_1548,Pune,Gold,Restaurant_242,Mexican,4.0
8943,976,275,16-08-2023,1301.51,User_976,Bangalore,Regular,Restaurant_275,Italian,3.8
8944,2587,34,10-10-2023,572.45,User_2587,Bangalore,Gold,Restaurant_34,Chinese,4.3
8945,769,457,01-10-2023,946.97,User_769,Hyderabad,Regular,Restaurant_457,Indian,3.0
8946,1369,468,14-01-2023,1491.29,User_1369,Hyderabad,Regular,Restaurant_468,Chinese,4.8
8947,824,430,09-01-2023,1460.65,User_824,Hyderabad,Regular,Restaurant_430,Mexican,4.1
8948,2123,52,23-03-2023,883.45,User_2123,Bangalore,Regular,Restaurant_52,Mexican,4.9
8949,2920,254,07-10-2023,135.42,User_2920,Bangalore,Gold,Restaurant_254,Indian,4.7
8950,1797,417,17-08-2023,259.77,User_1797,Bangalore,Regular,Restaurant_417,Mexican,3.0
8951,1869,401,18-11-2023,848.29,User_1869,Pune,Regular,Restaurant_401,Indian,4.6
8952,2788,382,27-09-2023,193.19,User_2788,Hyderabad,Regular,Restaurant_382,Mexican,4.8
8953,615,41,20-05-2023,1279.19,User_615,Bangalore,Gold,Restaurant_41,Mexican,3.7
8954,2315,297,24-03-2023,1196.15,User_2315,Pune,Regular,Restaurant_297,Italian,4.8
8955,1687,101,26-01-2023,567.35,User_1687,Chennai,Gold,Restaurant_101,Mexican,3.9
8956,1206,49,03-07-2023,980.4,User_1206,Bangalore,Gold,Restaurant_49,Italian,4.0
8957,666,200,31-05-2023,905.28,User_666,Hyderabad,Regular,Restaurant_200,Chinese,3.9
8958,2839,384,29-10-2023,500.95,User_2839,Bangalore,Regular,Restaurant_384,Mexican,4.6
8959,855,393,09-05-2023,451.49,User_855,Chennai,Gold,Restaurant_393,Italian,4.1
8960,1697,433,25-05-2023,122.14,User_1697,Bangalore,Regular,Restaurant_433,Italian,3.2
8961,1997,225,18-08-2023,579.62,User_1997,Pune,Gold,Restaurant_225,Italian,4.2
8962,725,163,23-09-2023,1037.22,User_725,Bangalore,Gold,Restaurant_163,Italian,4.2
8963,1139,334,08-01-2023,357.55,User_1139,Hyderabad,Regular,Restaurant_334,Indian,4.0
8964,2949,321,21-12-2023,1387.7,User_2949,Bangalore,Gold,Restaurant_321,Chinese,4.7
8965,1439,239,11-08-2023,1097.78,User_1439,Pune,Regular,Restaurant_239,Indian,4.9
8966,2316,452,16-03-2023,1070.83,User_2316,Hyderabad,Regular,Restaurant_452,Chinese,4.4
8967,496,255,07-06-2023,113.79,User_496,Chennai,Regular,Restaurant_255,Mexican,3.1
8968,171,250,03-02-2023,114.98,User_171,Hyderabad,Regular,Restaurant_250,Mexican,3.4
8969,2682,204,29-12-2023,278.51,User_2682,Chennai,Gold,Restaurant_204,Mexican,4.7
8970,1440,77,25-08-2023,1415.18,User_1440,Hyderabad,Gold,Restaurant_77,Mexican,4.4
8971,9,7,21-09-2023,822.06,User_9,Bangalore,Gold,Restaurant_7,Italian,3.2
8972,2916,151,17-01-2023,947.3,User_2916,Bangalore,Regular,Restaurant_151,Chinese,3.8
8973,2123,86,07-09-2023,209.97,User_2123,Bangalore,Regular,Restaurant_86,Indian,4.2
8974,1017,125,28-03-2023,715.35,User_1017,Bangalore,Regular,Restaurant_125,Chinese,4.3
8975,1690,200,27-10-2023,1497.59,User_1690,Hyderabad,Gold,Restaurant_200,Chinese,3.9
8976,2378,206,26-04-2023,1198.74,User_2378,Chennai,Gold,Restaurant_206,Mexican,3.2
8977,727,386,25-09-2023,1445.02,User_727,Pune,Regular,Restaurant_386,Italian,4.3
8978,1859,386,19-11-2023,801.18,User_1859,Pune,Regular,Restaurant_386,Italian,4.3
8979,1801,352,01-01-2024,316.86,User_1801,Hyderabad,Gold,Restaurant_352,Italian,4.7
8980,2310,111,21-05-2023,721.27,User_2310,Hyderabad,Gold,Restaurant_111,Mexican,4.2
8981,1399,301,21-06-2023,379.34,User_1399,Hyderabad,Gold,Restaurant_301,Italian,4.8
8982,586,468,20-02-2023,1217.24,User_586,Bangalore,Gold,Restaurant_468,Chinese,4.8
8983,2846,329,19-07-2023,465.48,User_2846,Bangalore,Gold,Restaurant_329,Chinese,3.3
8984,1943,143,24-05-2023,390.01,User_1943,Bangalore,Regular,Restaurant_143,Chinese,4.0
8985,728,406,01-03-2023,606.49,User_728,Hyderabad,Gold,Restaurant_406,Chinese,4.5
8986,315,17,02-09-2023,1424.32,User_315,Chennai,Gold,Restaurant_17,Indian,4.6
8987,2019,78,09-12-2023,1402.3,User_2019,Pune,Gold,Restaurant_78,Indian,3.5
8988,2701,303,13-04-2023,196.59,User_2701,Chennai,Gold,Restaurant_303,Mexican,3.2
8989,1444,421,30-10-2023,1478.34,User_1444,Bangalore,Gold,Restaurant_421,Indian,3.0
8990,946,356,03-07-2023,1113.3,User_946,Hyderabad,Regular,Restaurant_356,Indian,4.2
8991,1515,65,03-06-2023,848.64,User_1515,Bangalore,Regular,Restaurant_65,Mexican,3.2
8992,2444,282,06-02-2023,407.3,User_2444,Bangalore,Regular,Restaurant_282,Indian,4.4
8993,1011,302,27-03-2023,1283.14,User_1011,Pune,Regular,Restaurant_302,Mexican,4.9
8994,2918,293,19-04-2023,313.21,User_2918,Hyderabad,Regular,Restaurant_293,Italian,3.0
8995,1606,454,07-12-2023,241.42,User_1606,Hyderabad,Gold,Restaurant_454,Italian,4.5
8996,97,231,06-05-2023,813.95,User_97,Bangalore,Gold,Restaurant_231,Indian,4.1
8997,329,53,05-05-2023,543.8,User_329,Hyderabad,Regular,Restaurant_53,Indian,4.5
8998,745,481,21-07-2023,304.54,User_745,Bangalore,Gold,Restaurant_481,Indian,4.2
8999,335,307,08-10-2023,590.92,User_335,Chennai,Gold,Restaurant_307,Mexican,3.8
9000,394,11,25-03-2023,934.12,User_394,Pune,Gold,Restaurant_11,Chinese,4.9
9001,2958,344,03-10-2023,1384.97,User_2958,Pune,Gold,Restaurant_344,Indian,4.8
9002,149,374,07-02-2023,1085.54,User_149,Bangalore,Regular,Restaurant_374,Mexican,3.6
9003,1246,92,08-05-2023,119.8,User_1246,Chennai,Gold,Restaurant_92,Mexican,4.9
9004,547,44,13-02-2023,1174.39,User_547,Bangalore,Gold,Restaurant_44,Indian,3.9
9005,2584,183,17-02-2023,845.81,User_2584,Pune,Gold,Restaurant_183,Chinese,3.7
9006,2716,428,29-11-2023,708.45,User_2716,Pune,Regular,Restaurant_428,Mexican,4.8
9007,1750,363,06-03-2023,1441.5,User_1750,Pune,Gold,Restaurant_363,Italian,4.9
9008,971,166,07-06-2023,243.98,User_971,Pune,Regular,Restaurant_166,Chinese,4.6
9009,1360,149,05-12-2023,1386.09,User_1360,Chennai,Gold,Restaurant_149,Mexican,3.6
9010,1898,270,02-07-2023,894.57,User_1898,Bangalore,Regular,Restaurant_270,Mexican,3.8
9011,677,144,04-04-2023,1484.54,User_677,Chennai,Gold,Restaurant_144,Chinese,4.5
9012,1051,108,15-09-2023,538.04,User_1051,Pune,Regular,Restaurant_108,Chinese,4.0
9013,2526,81,01-09-2023,855.48,User_2526,Pune,Regular,Restaurant_81,Chinese,3.2
9014,802,460,06-08-2023,569.14,User_802,Hyderabad,Gold,Restaurant_460,Chinese,4.5
9015,452,500,22-08-2023,993.47,User_452,Bangalore,Gold,Restaurant_500,Chinese,3.2
9016,487,295,19-11-2023,187.86,User_487,Hyderabad,Regular,Restaurant_295,Chinese,3.1
9017,1995,443,06-09-2023,996.52,User_1995,Chennai,Gold,Restaurant_443,Mexican,3.4
9018,274,389,23-03-2023,944.34,User_274,Pune,Gold,Restaurant_389,Italian,4.9
9019,1893,300,07-07-2023,108.09,User_1893,Hyderabad,Regular,Restaurant_300,Italian,4.1
9020,1148,482,13-07-2023,904.58,User_1148,Hyderabad,Regular,Restaurant_482,Chinese,4.5
9021,1846,338,02-12-2023,800.4,User_1846,Chennai,Regular,Restaurant_338,Mexican,4.5
9022,1040,278,13-06-2023,301.85,User_1040,Chennai,Regular,Restaurant_278,Indian,3.5
9023,540,271,07-11-2023,540.73,User_540,Pune,Gold,Restaurant_271,Chinese,3.8
9024,2658,10,04-02-2023,818.26,User_2658,Bangalore,Regular,Restaurant_10,Chinese,3.4
9025,1711,213,15-01-2023,119.66,User_1711,Chennai,Regular,Restaurant_213,Indian,3.7
9026,2404,188,02-08-2023,448.73,User_2404,Hyderabad,Gold,Restaurant_188,Chinese,4.6
9027,2977,431,06-09-2023,481.92,User_2977,Chennai,Gold,Restaurant_431,Mexican,4.6
9028,2905,227,05-09-2023,612.98,User_2905,Pune,Gold,Restaurant_227,Italian,3.5
9029,2091,166,04-12-2023,775.69,User_2091,Chennai,Gold,Restaurant_166,Chinese,4.6
9030,470,300,02-05-2023,274.5,User_470,Chennai,Regular,Restaurant_300,Italian,4.1
9031,1524,413,16-05-2023,859.4,User_1524,Chennai,Regular,Restaurant_413,Italian,3.3
9032,1340,464,30-09-2023,1337.33,User_1340,Bangalore,Gold,Restaurant_464,Italian,3.3
9033,299,354,01-06-2023,881.5,User_299,Bangalore,Regular,Restaurant_354,Indian,3.8
9034,1877,412,05-04-2023,147.75,User_1877,Pune,Regular,Restaurant_412,Mexican,4.0
9035,1786,489,24-04-2023,364.88,User_1786,Bangalore,Regular,Restaurant_489,Italian,3.0
9036,1526,464,17-12-2023,578.29,User_1526,Pune,Regular,Restaurant_464,Italian,3.3
9037,300,74,21-01-2023,215.88,User_300,Chennai,Regular,Restaurant_74,Chinese,4.3
9038,2567,4,14-05-2023,439.54,User_2567,Bangalore,Gold,Restaurant_4,Chinese,4.1
9039,522,154,28-03-2023,1338.32,User_522,Bangalore,Gold,Restaurant_154,Chinese,4.7
9040,672,441,07-02-2023,788.75,User_672,Bangalore,Regular,Restaurant_441,Indian,3.4
9041,280,271,18-11-2023,1070.32,User_280,Bangalore,Gold,Restaurant_271,Chinese,3.8
9042,1178,183,06-01-2023,748.43,User_1178,Chennai,Regular,Restaurant_183,Chinese,3.7
9043,365,318,28-07-2023,527.74,User_365,Bangalore,Regular,Restaurant_318,Indian,3.7
9044,1110,420,25-04-2023,966.44,User_1110,Pune,Gold,Restaurant_420,Italian,4.0
9045,2171,489,21-07-2023,1147.65,User_2171,Chennai,Gold,Restaurant_489,Italian,3.0
9046,1355,314,14-12-2023,1158.58,User_1355,Pune,Gold,Restaurant_314,Indian,4.1
9047,2640,220,21-11-2023,713.46,User_2640,Bangalore,Gold,Restaurant_220,Mexican,3.2
9048,343,400,16-11-2023,404.03,User_343,Chennai,Gold,Restaurant_400,Mexican,3.4
9049,1638,295,13-02-2023,258.79,User_1638,Chennai,Regular,Restaurant_295,Chinese,3.1
9050,2494,268,23-06-2023,1300.31,User_2494,Chennai,Regular,Restaurant_268,Indian,3.8
9051,1274,156,22-03-2023,501.93,User_1274,Chennai,Gold,Restaurant_156,Italian,3.8
9052,2655,193,23-05-2023,589.93,User_2655,Bangalore,Regular,Restaurant_193,Chinese,3.8
9053,560,2,17-01-2023,1227.89,User_560,Bangalore,Gold,Restaurant_2,Indian,4.1
9054,758,179,09-11-2023,967.46,User_758,Chennai,Regular,Restaurant_179,Italian,3.5
9055,2665,71,01-12-2023,1293.21,User_2665,Chennai,Gold,Restaurant_71,Indian,3.7
9056,2283,388,03-08-2023,797.19,User_2283,Hyderabad,Gold,Restaurant_388,Indian,3.9
9057,2232,255,24-02-2023,359.15,User_2232,Pune,Gold,Restaurant_255,Mexican,3.1
9058,1372,50,23-12-2023,896.32,User_1372,Chennai,Gold,Restaurant_50,Mexican,4.8
9059,158,315,19-07-2023,497.18,User_158,Hyderabad,Gold,Restaurant_315,Mexican,4.7
9060,902,240,04-06-2023,993.64,User_902,Bangalore,Gold,Restaurant_240,Indian,3.8
9061,2778,383,16-10-2023,555.83,User_2778,Hyderabad,Regular,Restaurant_383,Indian,3.1
9062,1319,282,17-06-2023,1057.22,User_1319,Hyderabad,Gold,Restaurant_282,Indian,4.4
9063,2463,394,19-12-2023,841.48,User_2463,Chennai,Gold,Restaurant_394,Mexican,3.5
9064,228,323,02-06-2023,741.88,User_228,Pune,Regular,Restaurant_323,Mexican,4.6
9065,2520,374,17-11-2023,612.57,User_2520,Hyderabad,Gold,Restaurant_374,Mexican,3.6
9066,821,55,05-09-2023,830.44,User_821,Chennai,Gold,Restaurant_55,Indian,3.5
9067,1195,276,03-06-2023,373.83,User_1195,Chennai,Gold,Restaurant_276,Italian,3.4
9068,2310,159,29-06-2023,1117.69,User_2310,Hyderabad,Gold,Restaurant_159,Mexican,4.9
9069,452,482,20-12-2023,752.92,User_452,Bangalore,Gold,Restaurant_482,Chinese,4.5
9070,91,362,14-04-2023,754.57,User_91,Chennai,Regular,Restaurant_362,Indian,4.1
9071,817,108,19-07-2023,1326.55,User_817,Hyderabad,Regular,Restaurant_108,Chinese,4.0
9072,1779,491,30-10-2023,569.19,User_1779,Chennai,Regular,Restaurant_491,Chinese,3.0
9073,1528,321,12-12-2023,232.61,User_1528,Chennai,Regular,Restaurant_321,Chinese,4.7
9074,1955,176,10-11-2023,921.49,User_1955,Chennai,Gold,Restaurant_176,Italian,4.0
9075,1234,40,30-09-2023,1273.29,User_1234,Chennai,Gold,Restaurant_40,Indian,4.6
9076,612,9,30-04-2023,918.36,User_612,Bangalore,Regular,Restaurant_9,Italian,3.1
9077,1448,62,22-03-2023,396.14,User_1448,Chennai,Regular,Restaurant_62,Indian,3.1
9078,834,253,14-09-2023,718.51,User_834,Chennai,Gold,Restaurant_253,Italian,4.6
9079,1557,40,02-09-2023,810.73,User_1557,Pune,Gold,Restaurant_40,Indian,4.6
9080,715,494,10-12-2023,489.41,User_715,Bangalore,Regular,Restaurant_494,Mexican,4.3
9081,1648,419,24-07-2023,1404.09,User_1648,Hyderabad,Regular,Restaurant_419,Chinese,3.6
9082,1547,353,22-09-2023,1104.72,User_1547,Bangalore,Regular,Restaurant_353,Indian,4.8
9083,1982,280,24-03-2023,1109.39,User_1982,Chennai,Gold,Restaurant_280,Chinese,3.7
9084,861,24,24-12-2023,753.11,User_861,Chennai,Regular,Restaurant_24,Mexican,3.7
9085,767,436,29-07-2023,1306.54,User_767,Hyderabad,Gold,Restaurant_436,Mexican,4.6
9086,1128,252,30-06-2023,967.04,User_1128,Pune,Gold,Restaurant_252,Indian,3.7
9087,665,51,27-05-2023,226.39,User_665,Pune,Gold,Restaurant_51,Italian,3.0
9088,386,354,23-01-2023,829.05,User_386,Pune,Regular,Restaurant_354,Indian,3.8
9089,1906,429,19-09-2023,423.6,User_1906,Bangalore,Gold,Restaurant_429,Chinese,4.3
9090,1860,32,21-07-2023,272.74,User_1860,Chennai,Gold,Restaurant_32,Italian,3.2
9091,2126,477,23-09-2023,854.27,User_2126,Hyderabad,Gold,Restaurant_477,Indian,4.1
9092,2304,397,08-10-2023,1274.09,User_2304,Chennai,Regular,Restaurant_397,Indian,4.8
9093,874,123,17-03-2023,373.41,User_874,Pune,Gold,Restaurant_123,Chinese,4.2
9094,1676,373,21-01-2023,888.36,User_1676,Bangalore,Gold,Restaurant_373,Indian,3.6
9095,886,351,11-01-2023,1015.12,User_886,Bangalore,Regular,Restaurant_351,Mexican,4.2
9096,2309,303,27-10-2023,1396.29,User_2309,Chennai,Gold,Restaurant_303,Mexican,3.2
9097,419,182,25-09-2023,245.55,User_419,Chennai,Regular,Restaurant_182,Mexican,4.8
9098,2338,161,11-05-2023,610.48,User_2338,Pune,Regular,Restaurant_161,Mexican,3.8
9099,423,72,06-01-2023,1228.0,User_423,Chennai,Gold,Restaurant_72,Mexican,3.4
9100,98,88,19-03-2023,476.72,User_98,Pune,Regular,Restaurant_88,Indian,4.8
9101,1759,96,30-07-2023,1340.07,User_1759,Chennai,Regular,Restaurant_96,Mexican,4.4
9102,1069,388,06-05-2023,188.19,User_1069,Chennai,Regular,Restaurant_388,Indian,3.9
9103,2462,104,16-01-2023,700.45,User_2462,Chennai,Gold,Restaurant_104,Chinese,4.9
9104,197,108,09-08-2023,132.9,User_197,Hyderabad,Gold,Restaurant_108,Chinese,4.0
9105,1857,352,13-04-2023,1467.85,User_1857,Hyderabad,Regular,Restaurant_352,Italian,4.7
9106,1868,425,10-07-2023,727.72,User_1868,Hyderabad,Regular,Restaurant_425,Chinese,4.2
9107,1791,336,18-05-2023,673.85,User_1791,Hyderabad,Gold,Restaurant_336,Mexican,4.9
9108,377,496,29-08-2023,1429.42,User_377,Bangalore,Gold,Restaurant_496,Indian,3.1
9109,1217,411,27-10-2023,835.42,User_1217,Chennai,Gold,Restaurant_411,Indian,4.3
9110,390,20,15-12-2023,555.65,User_390,Chennai,Gold,Restaurant_20,Indian,3.7
9111,2052,132,25-12-2023,689.26,User_2052,Pune,Regular,Restaurant_132,Indian,3.7
9112,189,367,30-01-2023,148.48,User_189,Bangalore,Gold,Restaurant_367,Indian,4.6
9113,1528,93,26-03-2023,715.31,User_1528,Chennai,Regular,Restaurant_93,Chinese,4.9
9114,2765,452,18-08-2023,171.95,User_2765,Chennai,Gold,Restaurant_452,Chinese,4.4
9115,1016,227,26-09-2023,1420.51,User_1016,Hyderabad,Gold,Restaurant_227,Italian,3.5
9116,1562,156,24-06-2023,498.97,User_1562,Chennai,Regular,Restaurant_156,Italian,3.8
9117,944,366,10-05-2023,1094.94,User_944,Bangalore,Regular,Restaurant_366,Indian,4.5
9118,1593,140,13-08-2023,1375.03,User_1593,Chennai,Regular,Restaurant_140,Italian,3.3
9119,2922,340,30-12-2023,1044.0,User_2922,Chennai,Gold,Restaurant_340,Chinese,4.9
9120,927,79,16-09-2023,553.75,User_927,Chennai,Regular,Restaurant_79,Mexican,4.9
9121,1257,66,10-09-2023,612.76,User_1257,Bangalore,Gold,Restaurant_66,Italian,4.7
9122,1349,51,14-03-2023,353.55,User_1349,Chennai,Regular,Restaurant_51,Italian,3.0
9123,2230,185,02-08-2023,1262.62,User_2230,Chennai,Gold,Restaurant_185,Mexican,4.5
9124,2698,128,20-12-2023,1285.13,User_2698,Hyderabad,Regular,Restaurant_128,Indian,4.5
9125,1301,160,15-07-2023,1399.23,User_1301,Hyderabad,Regular,Restaurant_160,Chinese,4.2
9126,2562,145,10-03-2023,1186.71,User_2562,Pune,Regular,Restaurant_145,Italian,3.1
